store_name,date,big_promotion,small_promotion,propose_promotion,sales_promotion,anniversary_promotion,first_day_anniversary_promotion,first_segment_anniversary,middle_segment_anniversary,last_segment_anniversary
台中新光,09/29/2023,,,,,True,,,True,
台中新光,09/30/2023,,,,,True,,,,True
台中新光,10/01/2023,,,,,True,,,,True
台中新光,10/12/2023,,,,,True,True,True,,
台中新光,10/13/2023,,,,,True,,True,,
台中新光,10/14/2023,,,,,True,,True,,
台中新光,10/15/2023,,,,,True,,True,,
台中新光,10/16/2023,,,,,True,,,True,
台中新光,10/17/2023,,,,,True,,,True,
台中新光,10/18/2023,,,,,True,,,True,
台中新光,10/19/2023,,,,,True,,,,True
台中新光,10/20/2023,,,,,True,,,,True
台中新光,10/21/2023,,,,,True,,,,True
台中新光,10/22/2023,,,,,True,,,,True
台南西門,07/15/2022,,True,,,,,,,
台南西門,07/16/2022,,True,,,,,,,
台南西門,07/17/2022,,True,,,,,,,
台南西門,07/18/2022,,True,,,,,,,
台南西門,07/19/2022,,True,,,,,,,
台南西門,07/20/2022,,True,,,,,,,
台南西門,07/21/2022,,True,,,,,,,
台南西門,07/22/2022,,True,,,,,,,
台南西門,07/23/2022,,True,,,,,,,
台南西門,07/24/2022,,True,,,,,,,
台南西門,07/25/2022,,True,,,,,,,
台南西門,07/26/2022,,True,,,,,,,
台南西門,07/27/2022,,True,,,,,,,
台南西門,07/28/2022,,True,,,,,,,
台南西門,07/29/2022,,True,,,,,,,
台南西門,07/30/2022,,True,,,,,,,
台南西門,07/31/2022,,True,,,,,,,
台南西門,08/01/2022,,True,,,,,,,
台南西門,08/02/2022,,True,,,,,,,
台南西門,08/03/2022,,True,,,,,,,
台南西門,08/04/2022,,True,,,,,,,
台南西門,08/05/2022,,True,,,,,,,
台南西門,08/06/2022,,True,,,,,,,
台南西門,08/07/2022,,True,,,,,,,
台南西門,08/08/2022,,True,,,,,,,
台南西門,08/26/2022,,True,,,,,,,
台南西門,08/27/2022,,True,,,,,,,
台南西門,08/28/2022,,True,,,,,,,
台南西門,08/29/2022,,True,,,,,,,
台南西門,08/30/2022,,True,,,,,,,
台南西門,08/31/2022,,True,,,,,,,
台南西門,09/01/2022,,True,,,,,,,
台南西門,09/02/2022,,True,,,,,,,
台南西門,09/03/2022,,True,,,,,,,
台南西門,09/04/2022,,True,,,,,,,
台南西門,09/05/2022,,True,,,,,,,
台南西門,09/06/2022,,True,,,,,,,
台南西門,09/07/2022,,True,,,,,,,
台南西門,09/08/2022,,True,,,,,,,
台南西門,09/09/2022,,True,,,,,,,
台南西門,09/10/2022,,True,,,,,,,
台南西門,09/11/2022,,True,,,,,,,
台南西門,11/03/2022,,,,,True,True,True,,
台南西門,11/04/2022,,,,,True,,True,,
台南西門,11/05/2022,,,,,True,,True,,
台南西門,11/06/2022,,,,,True,,True,,
台南西門,11/07/2022,,,,,True,,True,,
台南西門,11/08/2022,,,,,True,,True,,
台南西門,11/09/2022,,,,,True,,True,,
台南西門,11/10/2022,,,,,True,,True,,
台南西門,11/11/2022,,,,,True,,True,,
台南西門,11/12/2022,,True,,,True,,True,,
台南西門,11/13/2022,,True,,,True,,True,,
台南西門,11/14/2022,,,,,True,,,True,
台南西門,11/15/2022,,,,,True,,,True,
台南西門,11/16/2022,,,,,True,,,True,
台南西門,11/17/2022,,,,,True,,,True,
台南西門,11/18/2022,,,,,True,,,True,
台南西門,11/19/2022,,,,,True,,,True,
台南西門,11/20/2022,,,,,True,,,True,
台南西門,11/21/2022,,,,,True,,,True,
台南西門,11/22/2022,,,,,True,,,True,
台南西門,11/23/2022,,,,,True,,,True,
台南西門,11/24/2022,,,,,True,,,,True
台南西門,11/25/2022,,,,,True,,,,True
台南西門,11/26/2022,,,,,True,,,,True
台南西門,11/27/2022,,,,,True,,,,True
台南西門,11/28/2022,,,,,True,,,,True
台南西門,11/29/2022,,,,,True,,,,True
台南西門,11/30/2022,,,,,True,,,,True
台南西門,12/01/2022,,,,,True,,,,True
台南西門,12/02/2022,,,,,True,,,,True
台南西門,12/03/2022,,,,,True,,,,True
台南西門,12/04/2022,,,,,True,,,,True
台南西門,04/20/2023,,,,True,,,,,
台南西門,04/21/2023,,,,True,,,,,
台南西門,04/22/2023,,,,True,,,,,
台南西門,04/23/2023,,,,True,,,,,
台南西門,04/24/2023,,,,True,,,,,
台南西門,04/25/2023,,,,True,,,,,
台南西門,04/26/2023,,,,True,,,,,
台南西門,04/27/2023,True,,,True,,,,,
台南西門,04/28/2023,True,,,True,,,,,
台南西門,04/29/2023,True,,,True,,,,,
台南西門,04/30/2023,True,,,True,,,,,
台南西門,05/01/2023,True,,,True,,,,,
台南西門,05/02/2023,True,,,True,,,,,
台南西門,05/03/2023,True,,,True,,,,,
台南西門,05/04/2023,True,,,True,,,,,
台南西門,05/05/2023,True,,,True,,,,,
台南西門,05/06/2023,True,,,True,,,,,
台南西門,05/07/2023,True,,,True,,,,,
台南西門,05/08/2023,True,,,True,,,,,
台南西門,05/09/2023,True,,,True,,,,,
台南西門,05/10/2023,True,,,True,,,,,
台南西門,05/11/2023,True,,,True,,,,,
台南西門,05/12/2023,True,,,True,,,,,
台南西門,05/13/2023,True,,,True,,,,,
台南西門,05/14/2023,True,,,True,,,,,
台南西門,05/15/2023,,,,True,,,,,
台南西門,05/16/2023,,,,True,,,,,
台南西門,11/02/2023,,,,,True,True,True,,
台南西門,11/03/2023,,,,,True,,True,,
台南西門,11/04/2023,,,,,True,,True,,
台南西門,11/05/2023,,,,,True,,True,,
台南西門,11/06/2023,,,,,True,,,True,
台南西門,11/07/2023,,,,,True,,,True,
台南西門,11/08/2023,,,,,True,,,True,
台南西門,11/09/2023,,,,,True,,,,True
台南西門,11/10/2023,,,,,True,,,,True
台南西門,11/11/2023,,,,,True,,,,True
台南西門,11/12/2023,,,,,True,,,,True
台南西門,11/13/2023,,,,,True,True,True,,
台南西門,11/14/2023,,,,,True,,True,,
台南西門,11/15/2023,,,,,True,,True,,
台南西門,11/16/2023,,,,,True,,True,,
台南西門,11/17/2023,,,,,True,,True,,
台南西門,11/18/2023,,,,,True,,,True,
台南西門,11/19/2023,,,,,True,,,True,
台南西門,11/20/2023,,,,,True,,,True,
台南西門,11/21/2023,,,,,True,,,True,
台南西門,11/22/2023,,,,,True,,,,True
台南西門,11/23/2023,,,,,True,,,,True
台南西門,11/24/2023,,,,,True,,,,True
台南西門,11/25/2023,,,,,True,,,,True
台南西門,11/26/2023,,,,,True,,,,True
大葉高島屋,04/15/2022,True,,,,,,,,
大葉高島屋,04/16/2022,True,,,,,,,,
大葉高島屋,04/17/2022,True,,,,,,,,
大葉高島屋,04/18/2022,True,,,,,,,,
大葉高島屋,04/19/2022,True,,,,,,,,
大葉高島屋,04/20/2022,True,,,,,,,,
大葉高島屋,04/21/2022,True,,,,,,,,
大葉高島屋,04/22/2022,True,,,,,,,,
大葉高島屋,04/23/2022,True,,,,,,,,
大葉高島屋,04/24/2022,True,,,,,,,,
大葉高島屋,04/25/2022,True,,,,,,,,
大葉高島屋,04/26/2022,True,,,,,,,,
大葉高島屋,04/27/2022,True,,,,,,,,
大葉高島屋,04/28/2022,True,,,,,,,,
大葉高島屋,04/29/2022,True,,,,,,,,
大葉高島屋,04/30/2022,True,,,,,,,,
大葉高島屋,05/01/2022,True,,,,,,,,
大葉高島屋,05/02/2022,True,,,,,,,,
大葉高島屋,05/03/2022,True,,,,,,,,
大葉高島屋,05/04/2022,True,,,,,,,,
大葉高島屋,05/05/2022,True,,,,,,,,
大葉高島屋,05/06/2022,True,,,,,,,,
大葉高島屋,05/07/2022,True,,,,,,,,
大葉高島屋,05/08/2022,True,,,,,,,,
大葉高島屋,05/13/2022,,True,,,,,,,
大葉高島屋,05/14/2022,,True,,,,,,,
大葉高島屋,05/15/2022,,True,,,,,,,
大葉高島屋,05/16/2022,,True,,,,,,,
大葉高島屋,05/17/2022,,True,,,,,,,
大葉高島屋,05/18/2022,,True,,,,,,,
大葉高島屋,05/19/2022,,True,,,,,,,
大葉高島屋,05/20/2022,,True,,,,,,,
大葉高島屋,05/21/2022,,True,,,,,,,
大葉高島屋,05/22/2022,,True,,,,,,,
大葉高島屋,05/23/2022,,True,,,,,,,
大葉高島屋,05/24/2022,,True,,,,,,,
大葉高島屋,05/25/2022,,True,,,,,,,
大葉高島屋,05/26/2022,,True,,,,,,,
大葉高島屋,05/27/2022,,True,,,,,,,
大葉高島屋,05/28/2022,,True,,,,,,,
大葉高島屋,05/29/2022,,True,,,,,,,
大葉高島屋,06/01/2022,,True,,,,,,,
大葉高島屋,06/02/2022,,True,,,,,,,
大葉高島屋,06/03/2022,,True,,,,,,,
大葉高島屋,06/04/2022,,True,,,,,,,
大葉高島屋,06/05/2022,,True,,,,,,,
大葉高島屋,06/06/2022,,True,,,,,,,
大葉高島屋,06/07/2022,,True,,,,,,,
大葉高島屋,06/08/2022,,True,,,,,,,
大葉高島屋,06/09/2022,,True,,,,,,,
大葉高島屋,06/10/2022,,True,,,,,,,
大葉高島屋,06/11/2022,,True,,,,,,,
大葉高島屋,06/12/2022,,True,,,,,,,
大葉高島屋,06/13/2022,,True,,,,,,,
大葉高島屋,06/14/2022,,True,,,,,,,
大葉高島屋,06/15/2022,,True,,,,,,,
大葉高島屋,06/16/2022,,True,,,,,,,
大葉高島屋,06/17/2022,,True,,,,,,,
大葉高島屋,06/18/2022,,True,,,,,,,
大葉高島屋,06/19/2022,,True,,,,,,,
大葉高島屋,06/20/2022,,True,,,,,,,
大葉高島屋,06/21/2022,,True,,,,,,,
大葉高島屋,06/22/2022,,True,,,,,,,
大葉高島屋,06/23/2022,,True,,,,,,,
大葉高島屋,06/24/2022,,True,,,,,,,
大葉高島屋,06/25/2022,,True,,,,,,,
大葉高島屋,06/26/2022,,True,,,,,,,
大葉高島屋,06/27/2022,,True,,,,,,,
大葉高島屋,07/07/2022,,True,,,,,,,
大葉高島屋,07/08/2022,,True,,,,,,,
大葉高島屋,07/09/2022,,True,,,,,,,
大葉高島屋,07/10/2022,,True,,,,,,,
大葉高島屋,07/11/2022,,True,,,,,,,
大葉高島屋,07/12/2022,,True,,,,,,,
大葉高島屋,07/13/2022,,True,,,,,,,
大葉高島屋,07/14/2022,,True,,,,,,,
大葉高島屋,07/15/2022,,True,,,,,,,
大葉高島屋,07/16/2022,,True,,,,,,,
大葉高島屋,07/17/2022,,True,,,,,,,
大葉高島屋,07/18/2022,,True,,,,,,,
大葉高島屋,07/19/2022,,True,,,,,,,
大葉高島屋,07/20/2022,,True,,,,,,,
大葉高島屋,07/21/2022,,True,,,,,,,
大葉高島屋,07/22/2022,,True,,,,,,,
大葉高島屋,07/23/2022,,True,,,,,,,
大葉高島屋,07/24/2022,,True,,,,,,,
大葉高島屋,07/25/2022,,True,,,,,,,
大葉高島屋,07/26/2022,,True,,,,,,,
大葉高島屋,07/27/2022,,True,,,,,,,
大葉高島屋,07/28/2022,,True,,,,,,,
大葉高島屋,07/29/2022,,True,,,,,,,
大葉高島屋,07/30/2022,,True,,,,,,,
大葉高島屋,07/31/2022,,True,,,,,,,
大葉高島屋,08/01/2022,,True,,,,,,,
大葉高島屋,08/02/2022,,True,,,,,,,
大葉高島屋,08/03/2022,,True,,,,,,,
大葉高島屋,08/04/2022,,True,,,,,,,
大葉高島屋,08/05/2022,,True,,,,,,,
大葉高島屋,08/06/2022,,True,,,,,,,
大葉高島屋,08/07/2022,,True,,,,,,,
大葉高島屋,08/08/2022,,True,,,,,,,
大葉高島屋,08/12/2022,,True,,,,,,,
大葉高島屋,08/13/2022,,True,,,,,,,
大葉高島屋,08/14/2022,,True,,,,,,,
大葉高島屋,08/15/2022,,True,,,,,,,
大葉高島屋,08/16/2022,,True,,,,,,,
大葉高島屋,08/17/2022,,True,,,,,,,
大葉高島屋,08/18/2022,,True,,,,,,,
大葉高島屋,08/19/2022,,True,,,,,,,
大葉高島屋,08/20/2022,,True,,,,,,,
大葉高島屋,08/21/2022,,True,,,,,,,
大葉高島屋,08/22/2022,,True,,,,,,,
大葉高島屋,08/23/2022,,True,,,,,,,
大葉高島屋,08/24/2022,,True,,,,,,,
大葉高島屋,08/25/2022,,True,,,,,,,
大葉高島屋,08/26/2022,,True,,,,,,,
大葉高島屋,08/27/2022,,True,,,,,,,
大葉高島屋,08/28/2022,,True,,,,,,,
大葉高島屋,08/29/2022,,True,,,,,,,
大葉高島屋,11/17/2022,,,,,True,True,True,,
大葉高島屋,11/18/2022,,,,,True,,True,,
大葉高島屋,11/19/2022,,,,,True,,True,,
大葉高島屋,11/20/2022,,,,,True,,True,,
大葉高島屋,11/21/2022,,,,,True,,True,,
大葉高島屋,11/22/2022,,,,,True,,True,,
大葉高島屋,11/23/2022,,,,,True,,True,,
大葉高島屋,11/24/2022,,,,,True,,,True,
大葉高島屋,11/25/2022,,,,,True,,,True,
大葉高島屋,11/26/2022,,,,,True,,,True,
大葉高島屋,11/27/2022,,,,,True,,,True,
大葉高島屋,11/28/2022,,,,,True,,,True,
大葉高島屋,11/29/2022,,,,,True,,,True,
大葉高島屋,11/30/2022,,,,,True,,,,True
大葉高島屋,12/01/2022,,,,,True,,,,True
大葉高島屋,12/02/2022,,,,,True,,,,True
大葉高島屋,12/03/2022,,,,,True,,,,True
大葉高島屋,12/04/2022,,,,,True,,,,True
大葉高島屋,12/05/2022,,,,,True,,,,True
大葉高島屋,12/06/2022,,,,,True,,,,True
天母SOGO,04/20/2023,,,,True,,,,,
天母SOGO,04/21/2023,,,,True,,,,,
天母SOGO,04/22/2023,,,,True,,,,,
天母SOGO,04/23/2023,,,,True,,,,,
天母SOGO,04/24/2023,,,,True,,,,,
天母SOGO,04/25/2023,,,,True,,,,,
天母SOGO,04/26/2023,,,,True,,,,,
天母SOGO,04/27/2023,,,,True,,,,,
天母SOGO,04/28/2023,,,,True,,,,,
天母SOGO,04/29/2023,True,,,True,,,,,
天母SOGO,04/30/2023,True,,,True,,,,,
天母SOGO,05/01/2023,True,,,True,,,,,
天母SOGO,05/02/2023,True,,,True,,,,,
天母SOGO,05/03/2023,True,,,True,,,,,
天母SOGO,05/04/2023,True,,,True,,,,,
天母SOGO,05/05/2023,True,,,True,,,,,
天母SOGO,05/06/2023,True,,,True,,,,,
天母SOGO,05/07/2023,True,,,True,,,,,
天母SOGO,05/08/2023,True,,,True,,,,,
天母SOGO,05/09/2023,True,,,True,,,,,
天母SOGO,05/10/2023,True,,,True,,,,,
天母SOGO,05/11/2023,True,,,True,,,,,
天母SOGO,05/12/2023,True,,,True,,,,,
天母SOGO,05/13/2023,True,,,True,,,,,
天母SOGO,05/14/2023,True,,,True,,,,,
天母SOGO,05/15/2023,,,,True,,,,,
天母SOGO,05/16/2023,,,,True,,,,,
天母SOGO,06/06/2023,,True,,,,,,,
天母SOGO,06/07/2023,,True,,,,,,,
天母SOGO,06/08/2023,,True,,,,,,,
天母SOGO,06/09/2023,,True,,,,,,,
天母SOGO,06/10/2023,,True,,,,,,,
天母SOGO,06/11/2023,,True,,,,,,,
天母SOGO,06/12/2023,,True,,,,,,,
天母SOGO,06/13/2023,,True,,,,,,,
天母SOGO,06/14/2023,,True,,,,,,,
天母SOGO,06/15/2023,,True,,,,,,,
天母SOGO,06/16/2023,,True,,,,,,,
天母SOGO,06/17/2023,,True,,,,,,,
天母SOGO,06/18/2023,,True,,,,,,,
天母SOGO,06/19/2023,,True,,,,,,,
天母SOGO,06/20/2023,,True,,,,,,,
天母SOGO,06/21/2023,,True,,,,,,,
天母SOGO,06/22/2023,,True,,,,,,,
天母SOGO,06/23/2023,,True,,,,,,,
天母SOGO,06/24/2023,,True,,,,,,,
天母SOGO,06/25/2023,,True,,,,,,,
天母SOGO,06/26/2023,,True,,,,,,,
天母SOGO,06/27/2023,,True,,,,,,,
天母SOGO,06/28/2023,,True,,,,,,,
天母SOGO,06/29/2023,,True,,,,,,,
天母SOGO,06/30/2023,,True,,,,,,,
天母SOGO,07/01/2023,,True,,,,,,,
天母SOGO,07/02/2023,,True,,,,,,,
天母SOGO,07/03/2023,,True,,,,,,,
天母SOGO,07/04/2023,,True,,,,,,,
天母SOGO,07/05/2023,,True,,,,,,,
天母SOGO,07/06/2023,,True,,,,,,,
天母SOGO,07/07/2023,,True,,,,,,,
天母SOGO,07/08/2023,,True,,,,,,,
天母SOGO,07/09/2023,,True,,,,,,,
天母SOGO,07/10/2023,,True,,,,,,,
天母SOGO,07/11/2023,,True,,,,,,,
天母SOGO,07/12/2023,,True,,,,,,,
天母SOGO,07/13/2023,,True,,,,,,,
天母SOGO,07/14/2023,,True,,,,,,,
天母SOGO,07/15/2023,,True,,,,,,,
天母SOGO,07/16/2023,,True,,,,,,,
天母SOGO,07/17/2023,,True,,,,,,,
天母SOGO,07/18/2023,,True,,,,,,,
天母SOGO,07/19/2023,,True,,,,,,,
天母SOGO,07/20/2023,,True,,,,,,,
天母SOGO,07/21/2023,,True,,,,,,,
天母SOGO,07/22/2023,,True,,,,,,,
天母SOGO,07/23/2023,,True,,,,,,,
天母SOGO,07/24/2023,,True,,,,,,,
天母SOGO,07/25/2023,,True,,,,,,,
天母SOGO,07/26/2023,,True,,,,,,,
天母SOGO,07/27/2023,,True,,,,,,,
天母SOGO,07/28/2023,,True,,,,,,,
天母SOGO,07/29/2023,,True,,,,,,,
天母SOGO,07/30/2023,,True,,,,,,,
天母SOGO,07/31/2023,,True,,,,,,,
天母SOGO,08/01/2023,,True,,,,,,,
天母SOGO,08/02/2023,,True,,,,,,,
天母SOGO,08/03/2023,,True,,,,,,,
天母SOGO,08/04/2023,,True,,,,,,,
天母SOGO,08/05/2023,,True,,,,,,,
天母SOGO,08/06/2023,,True,,,,,,,
天母SOGO,08/07/2023,,True,,,,,,,
天母SOGO,08/08/2023,,True,,,,,,,
天母SOGO,08/09/2023,,True,,,,,,,
天母SOGO,08/10/2023,,True,,,,,,,
天母SOGO,08/11/2023,,True,,,,,,,
天母SOGO,08/12/2023,,True,,,,,,,
天母SOGO,08/13/2023,,True,,,,,,,
天母SOGO,08/14/2023,,True,,,,,,,
天母SOGO,08/15/2023,,True,,,,,,,
天母SOGO,08/16/2023,,True,,,,,,,
天母SOGO,08/17/2023,,True,,,,,,,
天母SOGO,08/18/2023,,True,,,,,,,
天母SOGO,08/19/2023,,True,,,,,,,
天母SOGO,08/20/2023,,True,,,,,,,
天母SOGO,08/21/2023,,True,,,,,,,
天母SOGO,08/22/2023,,True,,,,,,,
天母SOGO,08/23/2023,,True,,,,,,,
天母SOGO,08/24/2023,,True,,,,,,,
天母SOGO,08/25/2023,,True,,,,,,,
天母SOGO,08/26/2023,,True,,,,,,,
天母SOGO,08/27/2023,,True,,,,,,,
天母SOGO,08/28/2023,,True,,,,,,,
天母SOGO,08/29/2023,,True,,,,,,,
天母SOGO,08/30/2023,,True,,,,,,,
天母SOGO,11/29/2023,,,,,True,True,True,,
天母SOGO,11/30/2023,,,,,True,,True,,
天母SOGO,12/01/2023,,,,,True,,True,,
天母SOGO,12/02/2023,,,,,True,,True,,
天母SOGO,12/03/2023,,,,,True,,True,,
天母SOGO,12/04/2023,,,,,True,,,True,
天母SOGO,12/05/2023,,,,,True,,,True,
天母SOGO,12/06/2023,,,,,True,,,True,
天母SOGO,12/07/2023,,,,,True,,,True,
天母SOGO,12/08/2023,,,,,True,,,,True
天母SOGO,12/09/2023,,,,,True,,,,True
天母SOGO,12/10/2023,,,,,True,,,,True
左營新光,11/02/2022,,,,,True,True,True,,
左營新光,11/03/2022,,,,,True,,True,,
左營新光,11/04/2022,,,,,True,,True,,
左營新光,11/05/2022,,,,,True,,True,,
左營新光,11/06/2022,,,,,True,,True,,
左營新光,11/07/2022,,,,,True,,True,,
左營新光,11/08/2022,,,,,True,,True,,
左營新光,11/09/2022,,,,,True,,True,,
左營新光,11/10/2022,,,,,True,,True,,
左營新光,11/11/2022,,,,,True,,,True,
左營新光,11/12/2022,,,,,True,,,True,
左營新光,11/13/2022,,,,,True,,,True,
左營新光,11/14/2022,,,,,True,,,True,
左營新光,11/15/2022,,,,,True,,,True,
左營新光,11/16/2022,,,,,True,,,True,
左營新光,11/17/2022,,,,,True,,,True,
左營新光,11/18/2022,,,,,True,,,True,
左營新光,11/19/2022,,,,,True,,,,True
左營新光,11/20/2022,,,,,True,,,,True
左營新光,11/21/2022,,,,,True,,,,True
左營新光,11/22/2022,,,,,True,,,,True
左營新光,11/23/2022,,,,,True,,,,True
左營新光,11/24/2022,,,,,True,,,,True
左營新光,11/25/2022,,,,,True,,,,True
左營新光,11/26/2022,,,,,True,,,,True
左營新光,11/27/2022,,,,,True,,,,True
左營新光,11/28/2022,,,,,True,True,True,,
左營新光,11/29/2022,,,,,True,,True,,
左營新光,11/30/2022,,,,,True,,True,,
左營新光,12/01/2022,,,,,True,,,True,
左營新光,12/02/2022,,,,,True,,,True,
左營新光,12/03/2022,,,,,True,,,,True
左營新光,12/04/2022,,,,,True,,,,True
左營新光,03/30/2023,True,,,,,,,,
左營新光,03/31/2023,True,,,,,,,,
左營新光,04/01/2023,True,,,,,,,,
左營新光,04/02/2023,True,,,,,,,,
左營新光,04/06/2023,True,,,,,,,,
左營新光,04/07/2023,True,,,,,,,,
左營新光,04/08/2023,True,,,,,,,,
左營新光,04/09/2023,True,,,,,,,,
左營新光,04/10/2023,True,,,,,,,,
左營新光,04/11/2023,True,,,,,,,,
左營新光,04/12/2023,True,,,,,,,,
左營新光,04/13/2023,True,,,,,,,,
左營新光,04/14/2023,True,,,,,,,,
左營新光,04/15/2023,True,,,,,,,,
左營新光,04/16/2023,True,,,,,,,,
左營新光,04/17/2023,True,,,,,,,,
左營新光,04/18/2023,True,,,,,,,,
左營新光,04/19/2023,True,,,,,,,,
左營新光,04/20/2023,True,,,True,,,,,
左營新光,04/21/2023,True,,,True,,,,,
左營新光,04/22/2023,True,,,True,,,,,
左營新光,04/23/2023,True,,,True,,,,,
左營新光,04/24/2023,True,,,True,,,,,
左營新光,04/25/2023,True,,,True,,,,,
左營新光,04/26/2023,True,,,True,,,,,
左營新光,04/27/2023,True,,,True,,,,,
左營新光,04/28/2023,True,,,True,,,,,
左營新光,04/29/2023,True,,,True,,,,,
左營新光,04/30/2023,True,,,True,,,,,
左營新光,05/01/2023,True,,,True,,,,,
左營新光,05/02/2023,True,,,True,,,,,
左營新光,05/03/2023,True,,,True,,,,,
左營新光,05/04/2023,True,,,True,,,,,
左營新光,05/05/2023,True,,,True,,,,,
左營新光,05/06/2023,True,,,True,,,,,
左營新光,05/07/2023,True,,,True,,,,,
左營新光,05/08/2023,True,,,True,,,,,
左營新光,05/09/2023,True,,,True,,,,,
左營新光,05/10/2023,True,,,True,,,,,
左營新光,05/11/2023,True,,,True,,,,,
左營新光,05/12/2023,True,,,True,,,,,
左營新光,05/13/2023,True,,,True,,,,,
左營新光,05/14/2023,True,,,True,,,,,
左營新光,05/15/2023,,,,True,,,,,
左營新光,05/16/2023,,,,True,,,,,
左營新光,06/08/2023,,True,,,,,,,
左營新光,06/09/2023,,True,,,,,,,
左營新光,06/10/2023,,True,,,,,,,
左營新光,06/11/2023,,True,,,,,,,
左營新光,06/12/2023,,True,,,,,,,
左營新光,06/13/2023,,True,,,,,,,
左營新光,06/14/2023,,True,,,,,,,
左營新光,06/15/2023,,True,,,,,,,
左營新光,06/16/2023,,True,,,,,,,
左營新光,06/17/2023,,True,,,,,,,
左營新光,06/18/2023,,True,,,,,,,
左營新光,06/19/2023,,True,,,,,,,
左營新光,06/20/2023,,True,,,,,,,
左營新光,06/21/2023,,True,True,,,,,,
左營新光,06/22/2023,,True,True,,,,,,
左營新光,06/23/2023,,True,True,,,,,,
左營新光,06/24/2023,,True,True,,,,,,
左營新光,06/25/2023,,True,True,,,,,,
左營新光,06/26/2023,,True,True,,,,,,
左營新光,06/27/2023,,,True,,,,,,
左營新光,06/28/2023,,,True,,,,,,
左營新光,06/29/2023,,,True,,,,,,
左營新光,06/30/2023,,,True,,,,,,
左營新光,07/01/2023,,,True,,,,,,
左營新光,07/02/2023,,,True,,,,,,
左營新光,07/03/2023,,,True,,,,,,
左營新光,07/04/2023,,,True,,,,,,
左營新光,07/05/2023,,,True,,,,,,
左營新光,07/06/2023,,,True,,,,,,
左營新光,07/07/2023,,,True,,,,,,
左營新光,07/08/2023,,,True,,,,,,
左營新光,07/09/2023,,,True,,,,,,
左營新光,07/10/2023,,,True,,,,,,
左營新光,07/11/2023,,,True,,,,,,
左營新光,07/12/2023,,,True,,,,,,
左營新光,07/13/2023,,True,True,,,,,,
左營新光,07/14/2023,,True,True,,,,,,
左營新光,07/15/2023,,True,True,,,,,,
左營新光,07/16/2023,,True,True,,,,,,
左營新光,07/17/2023,,True,True,,,,,,
左營新光,07/18/2023,,True,True,,,,,,
左營新光,07/19/2023,,True,True,,,,,,
左營新光,07/20/2023,,True,True,,,,,,
左營新光,07/21/2023,,True,True,,,,,,
左營新光,07/22/2023,,True,True,,,,,,
左營新光,07/23/2023,,True,True,,,,,,
左營新光,07/24/2023,,True,True,,,,,,
左營新光,07/25/2023,,True,True,,,,,,
左營新光,07/26/2023,,True,True,,,,,,
左營新光,07/27/2023,,True,True,,,,,,
左營新光,07/28/2023,,True,True,,,,,,
左營新光,07/29/2023,,True,True,,,,,,
左營新光,07/30/2023,,True,True,,,,,,
左營新光,07/31/2023,,True,True,,,,,,
左營新光,08/01/2023,,True,True,,,,,,
左營新光,08/02/2023,,True,True,,,,,,
左營新光,08/03/2023,,True,True,,,,,,
左營新光,08/04/2023,,True,True,,,,,,
左營新光,08/05/2023,,True,True,,,,,,
左營新光,08/06/2023,,True,True,,,,,,
左營新光,08/07/2023,,True,True,,,,,,
左營新光,08/08/2023,,True,True,,,,,,
左營新光,08/09/2023,,True,True,,,,,,
左營新光,08/10/2023,,True,True,,,,,,
左營新光,08/11/2023,,True,True,,,,,,
左營新光,08/12/2023,,True,True,,,,,,
左營新光,08/13/2023,,True,True,,,,,,
左營新光,08/14/2023,,True,True,,,,,,
左營新光,08/15/2023,,True,True,,,,,,
左營新光,08/16/2023,,True,True,,,,,,
左營新光,08/17/2023,,True,True,,,,,,
左營新光,08/18/2023,,,True,,,,,,
左營新光,08/19/2023,,,True,,,,,,
左營新光,08/20/2023,,,True,,,,,,
左營新光,08/21/2023,,,True,,,,,,
左營新光,08/22/2023,,,True,,,,,,
左營新光,08/23/2023,,,True,,,,,,
左營新光,08/24/2023,,,True,,,,,,
左營新光,08/25/2023,,,True,,,,,,
左營新光,08/26/2023,,,True,,,,,,
左營新光,08/27/2023,,,True,,,,,,
左營新光,08/28/2023,,,True,,,,,,
左營新光,08/29/2023,,,True,,,,,,
左營新光,08/30/2023,,,True,,,,,,
左營新光,08/31/2023,,,True,,,,,,
左營新光,09/01/2023,,,True,,,,,,
左營新光,09/02/2023,,,True,,,,,,
左營新光,09/03/2023,,,True,,,,,,
左營新光,09/08/2023,,True,,,,,,,
左營新光,09/09/2023,,True,,,,,,,
左營新光,09/10/2023,,True,,,,,,,
左營新光,09/11/2023,,True,,,,,,,
左營新光,09/12/2023,,True,,,,,,,
左營新光,09/13/2023,,True,,,,,,,
左營新光,09/14/2023,,True,,,,,,,
左營新光,09/15/2023,,True,,,,,,,
左營新光,09/16/2023,,True,,,,,,,
左營新光,09/17/2023,,True,,,,,,,
左營新光,09/18/2023,,True,,,,,,,
左營新光,09/19/2023,,True,,,,,,,
左營新光,09/20/2023,,True,,,,,,,
左營新光,09/21/2023,,True,,,,,,,
左營新光,09/22/2023,,True,,,,,,,
左營新光,09/23/2023,,True,,,,,,,
左營新光,09/24/2023,,True,,,,,,,
左營新光,11/03/2023,,,,,True,True,True,,
左營新光,11/04/2023,,,,,True,,True,,
左營新光,11/05/2023,,,,,True,,,True,
